;Currency;Exchange;Name;Symbol;Symbol2
1359;GBP;LSE;HSBC MSCI EUROPE UCITS ETF;HMEU;HMEU
1360;USD;LSE;UBS ETF - Bloomberg Barclays US Liquid Corporates 1-5 Year UCITS ETF;UC86;UC86
1361;EUR;LSE;BNP PARIBAS EASY Equity Quality Europe UCITS ETF;EQUA;0HEX
1362;GBP;LSE;Leverage Shares 2x Amazon ETP;2AMZ;2AMZ
1363;GBP;LSE;WisdomTree Eurozone Quality Dividend Growth UCITS ETF;EGRP;EGRP
1364;GBP;LSE;UBS ETF - Bloomberg Barclays TIPS 1-10 UCITS ETF;UBTS;UBTS
1365;USD;LSE;Xtrackers MSCI World Consumer Discretionary UCITS ETF;XDWC;XDWC
1366;GBP;LSE;AMUNDI PRIME US TREASURY UCITS ETF DR;PRIT;PRIT
1367;GBP;LSE;Vanguard USD Emerging Markets Government Bond UCITS ETF;VEMA;VEMA
1368;GBP;LSE;ETFS Short GBP Long USD;USD2;USD2
1369;USD;LSE;GAM Precious Metals - Physical Gold;JBGOUA;0MKA
1370;USD;LSE;HSBC MSCI KOREA UCITS ETF;HKOD;HKOD
1371;USD;LSE;WisdomTree US Quality Dividend Growth UCITS ETF;DGRW;DGRW
1372;GBP;LSE;VanEck Vectors Preferred US Equity UCITS ETF;PRGB;PRGB
1373;EUR;LSE;ComStage 1 DivDAX UCITS ETF;E903;0W76
1374;EUR;LSE;Leverage Shares 2x Netflix ETP;NFLE;NFLE
1375;EUR;LSE;UBS ETF CH-Gold USD;OAUE;OAUE
1376;EUR;LSE;Deka DB EUROGOV Germany 1-3 UCITS ETF;EL4S;0W7O
1377;GBP;LSE;UBS ETF - Bloomberg Barclays Euro Area Liquid Corporates UCITS ETF;UB99;UB99
1378;GBP;LSE;Xtrackers MSCI Japan UCITS ETF;XMJG;XMJG
1379;EUR;LSE;ComStage ETF FR EURO STOXX 50 UCITS ETF;C054;0H8Z
1380;USD;LSE;OSSIAM US MINIMUM VARIANCE ESG NR UCITS ETF;USMVD;0HC6
1381;USD;LSE;SG COPPER x3 DAILY LONG;SG38;SG38
1382;USD;LSE;SPDR S&P Aerospace & Defense ETF;0L0S;0L0S
1383;GBP;LSE;ETFS 3x Long EUR Short GBP;EUP3;EUP3
1384;USD;LSE;SG SILVER X3 DAILY SHORT;SG55;SG55
1385;GBP;LSE;Amundi Msci Europe UCITS ETF;CEUR;CEUR
1386;USD;LSE;Lyxor MSCI Canada UCITS ETF;LCAU;LCAU
1387;GBP;LSE;Xtrackers Nifty 50 Swap UCITS ETF;XNIF;XNIF
1388;GBP;LSE;UBS ETF-MSCI Japan UCITS ETF;JPGBPA;UB0C
1389;USD;LSE;UBS ETF-MSCI Canada UCITS ETF;CAHUSA;0HCS
1390;GBP;LSE;WisdomTree US SmallCap Dividend UCITS ETF;DESE;DESE
1391;GBP;LSE;LEVERAGE SHARES 2X ASTRAZENECA;AZN2;AZN2
1392;USD;LSE;Leverage Shares 2x Amazon ETP;AMZ2;AMZ2
1393;USD;LSE;Amundi Msci World Financials UCITS ETF;CWFUSD;CWFU
1394;USD;LSE;Xtrackers MSCI World Industrials UCITS ETF;XDWI;XDWI
1395;EUR;LSE;Deka DB EUROGOV Germany MM UCITS ETF;EL4W;0MPW
1396;USD;LSE;CSOP Source FTSE China A50 UCITS ETF;CHNA;CHNA
1397;USD;LSE;PIMCO US Dollar Short Maturity Source UCITS ETF;MINT;MINT
1398;GBP;LSE;Lyxor MSCI World Materials TR UCITS ETF;MATG;MATG
1399;GBP;LSE;HSBC MSCI USA UCITS ETF;HMUS;HMUS
1400;USD;LSE;Boost WTI Oil 3x Leverage Daily ETP;3OIL;3OIL
1401;EUR;LSE;ComStage ETF Commerzbank Bund-Future TR UCITS ETF;5X60;0H97
1402;EUR;LSE;BNP Paribas Easy Equity Dividend US UCIITS ETF;DIUS;0E7J
1403;USD;LSE;UBS ETC linked to the UBS Bloomberg CMCI Components USD TR NY Sugar Index;SBUS;SBUS
1404;GBP;LSE;First Trust Japan AlphaDEX UCITS ETF;FJP;FJP
1405;GBP;LSE;Xtrackers II Global Aggregate Bond Swap UCITS ETF;XBAG;XBAG
1406;EUR;LSE;UBS ETF CH-SPI CHF;OSPI;OSPI
1407;GBP;LSE;ETFS Short JPY Long GBP;JPGB;JPGB
1408;USD;LSE;ETFS Soybeans;SOYB;SOYB
1409;USD;LSE;Lyxor MSCI Taiwan UCITS ETF;LYTWN;TWND
1410;GBP;LSE;Think iBoxx AAA-AA Government Bond UCITS ETF;TAGB;TAGB
1411;EUR;LSE;Xtrackers Physical Gold EUR Hedged ETC;XAD1;OXA1
1412;USD;LSE;ETFS Short NOK Long USD;SNOK;SNOK
1413;USD;LSE;Xtrackers II USD Overnight Rate Swap UCITS ETF;XFFE;XFFE
1414;USD;LSE;GAM Precious Metals - Physical Platinum;JBPLUX;0ANP
1415;USD;LSE;ETFS 1X Daily Short Platinum;SPLA;SPLA
1416;GBP;LSE;LEVERAGE SHARES 2X BRITISH PETROLEUM;BP2;BP2
1417;USD;LSE;Fidelity US Quality Income UCITS ETF;FUSA;FUSA
1418;GBP;LSE;Boost FTSE 250 1x Short Daily ETP;1MCS;1MCS
1419;GBP;LSE;Xtrackers LevDAX Daily Swap UCITS ETF;XLDX;XLDX
1420;USD;LSE;ETFS 2X Daily Long Zinc;LZIC;LZIC
1421;GBP;LSE;UBS ETC linked to the UBS Bloomberg CMCI Components Silver GBP Mth Hdg TR;SILP;SILP
1422;USD;LSE;Boost Emerging Markets 3x Short Daily ETP;3EMS;3EMS
1423;USD;LSE;ETFS Corn;CORN;CORN
1424;GBP;LSE;UBS ETF EURO STOXX 50 UCITS ETF;UB01;UB01
1425;GBP;LSE;WisdomTree ISEQ 20 UCITS ETF;ISEQ;ISEQ
1426;GBP;LSE;Boost Gold 3x Leverage Daily ETP;3LGO;3LGO
1427;GBP;LSE;HSBC MSCI RUSSIA CAPPED UCITS ETF $;HRUB;HRUB
1428;USD;LSE;Vanguard Long-Term Corporate Bond ETF;0VOO;0VOO
1429;GBP;LSE;WisdomTree Europe Equity Income UCITS ETF;EEIP;EEIP
1430;EUR;LSE;BNP Paribas Easy EURO STOXX 50 UCITS ETF;0XE0;0XE0
1431;USD;LSE;ETFS Physical Platinum;PHPT;PHPT
1432;GBP;LSE;UBS Irl ETF plc - MSCI Australia UCITS ETF;AUHGBD;0Y7R
1433;GBP;LSE;Lyxor 10Y US Treasury Daily -2x Inverse UCITS ETF;DSUG;DSUG
1434;EUR;LSE;iShares STOXX Europe 600 Technology UCITS ETF DE;EXV3;0MOL
1435;USD;LSE;Amundi Msci World ETF;CW8USD;CW8U
1436;USD;LSE;Xtrackers USD High Yield Corporate Bond UCITS ETF;XUHY;XUHY
1437;EUR;LSE;UBS ETFs PLC - MSCI ACWI SF UCITS ETF;ACEUKD;0Y8I
1438;USD;LSE;Lyxor USD Liquid Investment Grade Corporate Bonds UCITS ETF;USIG;USIG
1439;GBP;LSE;L&G All Commodities UCITS ETF;BCOG;BCOG
1440;GBP;LSE;First Trust FactorFX UCITS ETF;FXGB;FXGB
1441;USD;LSE;Xtrackers Nifty 50 Swap UCITS ETF;XNID;XNID
1442;GBP;LSE;Lyxor FTSE Emerging Minimum Variance UCITS ETF;MVMX;MVMX
1443;EUR;LSE;UBS Irl ETF plc - DJ Global Select Dividend UCITS ETF;UBUM;0Y5Z
1444;USD;LSE;UBS Irl ETF plc - MSCI ACWI Socially Responsible UCITS ETF;AWSRIWUSD;AWSR
1445;USD;LSE;iShares iBoxx $ Investment Grade Corporate Bond ETF;0JFI;0JFI
1446;GBP;LSE;Vanguard Global Momentum Factor UCITS ETF;VMOM;VMOM
1447;EUR;LSE;Deka DB EUROGOV Germany UCITS ETF;EL4R;0W7N
1448;USD;LSE;Invesco Ultra Short Duration ETF;0A12;0A12
1449;EUR;LSE;GAM Precious Metals - Physical Gold;JBGOEA;0VQE
1450;GBP;LSE;Amundi ETF DAX UCITS ETF DR;CG1;CG1
1451;GBP;LSE;UBS ETF - Bloomberg Barclays US Liquid Corporates 1-5 Year UCITS ETF;UC81;UC81
1452;EUR;LSE;Amundi ETF Leveraged CAC 40 Daily UCITS ETF;CL4;0MS1
1453;GBP;LSE;Xtrackers MSCI USA Banks UCITS ETF;XUFB;XUFB
1454;GBP;LSE;L&G Pharma Breakthrough UCITS ETF;BIGT;BIGT
1455;USD;LSE;ETFS Petroleum;AIGO;AIGO
1456;USD;LSE;SG WTI x3 DAILY SHORT/new;SG33;SG33
1457;EUR;LSE;HSBC MSCI EMERGING MARKETS UCITS ETF;H410;0W56
1458;USD;LSE;ETFS 1X Daily Short Agriculture;SAGR;SAGR
1459;EUR;LSE;ComStage ETF STOXX Europe 600 Health Care NR UCITS ETF;C068;0H70
1460;GBP;LSE;WisdomTree Japan Equity UCITS ETF;DXJG;DXJG
1461;GBP;LSE;UBS ETF-Factor MSCI EMU Low Volatility UCITS ETF;UD02;UD02
1462;EUR;LSE;Gold Bullion Securities Ltd;GG9B;OGG9
1463;GBP;LSE;UBS ETF - JP Morgan EM Multi-Factor Enhanced Local Currency Bond UCITS ETF;EMLO;EMLO
1464;USD;LSE;ETFS 2X Daily Long Brent Crude;LBRT;LBRT
1465;GBP;LSE;SG X5 Long Daily Leverage FTSE TR;5UKL;5UKL
1466;GBP;LSE;Lyxor MSCI World Communication Services TR UCITS ETF;TELG;TELG
1467;GBP;LSE;ETFS Physical PM Basket;PHPP;PHPP
1468;USD;LSE;Boost Natural Gas 3x Leverage Daily ETP;3NGL;3NGL
1469;GBP;LSE;L&G DAX Daily 2x Short UCITS ETF;DS2P;DS2P
1470;GBP;LSE;Vanguard Euro Stoxx 50 UCITS ETF;VX5E;VX5E
1471;USD;LSE;Xtrackers MSCI USA UCITS ETF;XD9U;XD9U
1472;USD;LSE;Boost NASDAQ 100 3x Short Daily ETP;QQQS;QQQS
1473;USD;LSE;Xtrackers Physical Silver ETC;XSIL;XSIL
1474;GBP;LSE;PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF;STHS;STHS
1475;USD;LSE;ETFS Bearish USD vs G10 Currency Basket Securities;SUSB;SUSB
1476;GBP;LSE;Lyxor MSCI EMU ESG Trend Leaders DR UCITS ETF;EESG;EESG
1477;USD;LSE;UBS ETC linked to the UBS Bloomberg CMCI Components USD Total Return Natural Gas;NGAU;NGAU
1478;GBP;LSE;SG FTSE x5 DAILY LONG;SG86;SG86
1479;USD;LSE;Vanguard FTSE Emerging Markets UCITS ETF;VDEM;VDEM
1480;USD;LSE;SG COPPER x2 DAILY SHORT;SG37;SG37
1481;USD;LSE;ETFS Physical PM Basket;PHPM;PHPM
1482;USD;LSE;UBS ETF-MSCI Japan UCITS ETF;UC65;UC65
1483;USD;LSE;Global X Silver Miners ETF;0IYF;0IYF
1484;USD;LSE;GAM Precious Metals - Physical Palladium;JBPAUA;0ANT
1485;GBP;LSE;ETFS Short AUD Long GBP;AUGB;AUGB
1486;USD;LSE;Lyxor Core US TIPS DR UCITS ETF;TIPU;TIPU
1487;GBP;LSE;Lyxor Core iBoxx USD Treasuries 3-5Y DR UCITS ETF;U35G;U35G
1488;EUR;LSE;Xtrackers II Eurozone Government Bond UCITS ETF;DBXN;XGLE
1489;GBP;LSE;L&G ROBO Global Robotics and Automation UCITS ETF;ROBG;ROBG
1490;GBP;LSE;Xtrackers MSCI Philippines UCITS ETF;XPHG;XPHG
1491;GBP;LSE;Lyxor Nasdaq-100 UCITS ETF;NASL;NASL
1492;GBP;LSE;Invesco Physical Palladium ETC;SPAP;SPAP
1493;USD;LSE;ETFS 2X Daily Long Precious Me;LPMT;LPMT
1494;GBP;LSE;Xtrackers MSCI Indonesia Swap UCITS ETF;XMID;XMID
1495;USD;LSE;L&G Ecommerce Logistics UCITS ETF;ECOM;ECOM
1496;GBP;LSE;VanEck Vectors JP Morgan EM Local Currency Bond UCITS ETF;EMGB;EMGB
1497;GBP;LSE;UBS ETFs plc - HFRX Global Hedge Fund Index SF UCITS ETF;HFGBAS;0Y1X
1498;USD;LSE;Amundi MSCI World Energy UCITS ETF;CWEUSD;CWEU
1499;GBP;LSE;Lyxor MSCI World Industrials TR UCITS ETF;INUG;INUG
1500;GBP;LSE;SG FTSE x3 DAILY LONG;SG84;SG84
1501;GBP;LSE;Lyxor MSCI Europe DR UCITS ETF;MEUG;MEUG
1502;EUR;LSE;GAM Precious Metals - Physical Silver;JBSIEA;0VQO
1503;USD;LSE;UBS ETF - MSCI Japan hedged to USD UCITS ETF;JPUSAH;0HBU
1504;USD;LSE;Xtrackers DAX Income UCITS ETF;XDUD;0HDC
1505;GBP;LSE;ETFS Long SEK Short USD;SEKP;SEKP
1506;GBP;LSE;Xtrackers MSCI Europe Small Cap UCITS ETF;XXSC;XXSC
1507;EUR;LSE;Tabula J.P. Morgan Global Credit Volatility Premium Index UCITS ETF EUR;TVOL;TVOL
1508;EUR;LSE;ComStage MSCI Spain TRN UCITS ETF;C033;0HCD
1509;GBP;LSE;Fidelity Emerging Markets Quality Income UCITS ETF;FEMQ;FEMQ
1510;USD;LSE;Lyxor BofAML USD Short Term High Yield Bond UCITS ETF;HYST;HYST
1511;GBP;LSE;UBS ETF MSCI United Kingdom UCITS ETF;UKGBPA;UC63
1512;GBP;LSE;ETFS Long EUR Short USD;EURP;EURP
1513;USD;LSE;ETFS 3x Daily Long Coffee;3CFL;3CFL
1514;USD;LSE;UBS ETF MSCI USA UCITS ETF;USAUKD;0E1M
1515;GBP;LSE;Amundi ETF MSCI Europe Banks UCITS ETF;CB5;CB5
1516;EUR;LSE;UBS ETFs PLC - Bloomberg Commodity CMCI SF UCITS ETF;BCFE;0Y92
1517;USD;LSE;Lyxor Russell 1000 Growth UCITS ETF;RUSG;RUSG
1518;GBP;LSE;Boost WTI Oil 3x Short Daily ETP;3SOI;3SOI
1519;USD;LSE;Xtrackers MSCI USA Minimum Volatility UCITS ETF;XMVU;XMVU
1520;USD;LSE;SG NATURAL GAS x5 DAILY LONG;SG26;SG26
1521;USD;LSE;WisdomTree Emerging Asia Equity Income UCITS ETF;DEMA;DEMA
1522;EUR;LSE;WisdomTree Europe SmallCap Dividend UCITS ETF;DFEE;DFEE
1523;GBP;LSE;Think Global Equity UCITS ETF;TGGB;TGGB
1524;USD;LSE;ProShares VIX Short-Term Futures ETF;0V08;0V08
1525;EUR;LSE;BNP PARIBAS EASY Equity Value Europe UCITS ETF;VALD;0HFZ
1526;EUR;LSE;UBS Irl ETF plc - Factor MSCI USA Total Shareholder Yield UCITS ETF;0Y7I;0Y7I
1527;USD;LSE;iShares Physical Gold ETC;IGLN;IGLN
1528;USD;LSE;Boost Enhanced Industrial Metals ETC;META;META
1529;USD;LSE;ProShares Short Dow30;0YE9;0YE9
1530;GBP;LSE;UBS ETF - Bloomberg Barclays TIPS 10+ UCITS ETF;T10G;T10G
1531;USD;LSE;Xtrackers II Harvest China Government Bond UCITS ETF;CGB;CGB
1532;USD;LSE;VanEck Vectors Natural Resources UCITS ETF;HAP;HAP
1533;GBP;LSE;Wisdomtree Germany Equity UCITS ETF;DXGP;DXGP
1534;USD;LSE;ETFS 2X Daily Long Gasoline;LGAS;LGAS
1535;USD;LSE;Xtrackers MSCI Emerging Markets Swap UCITS ETF;XMMD;XMMD
1536;USD;LSE;Xtrackers WTI Crude Oil Optimum Yield ETC;XCT9;XCT9
1537;GBP;LSE;ETFS Physical Silver;PHSP;PHSP
1538;GBP;LSE;Invesco Physical Platinum ETC;SPPP;SPPP
1539;EUR;LSE;iShares S&P GSCI Commodity Indexed Trust;0MWZ;0MWZ
1540;EUR;LSE;UBS ETF - Bloomberg Barclays USD Emerging Markets Sovereign UCITS ETF;SBEME;0HEQ
1541;USD;LSE;SG SILVER X5 DAILY LONG;SG56;SG56
1542;GBP;LSE;UBS ETF-Factor MSCI EMU Total Shareholder Yield UCITS ETF;ETSYH;ETSY
1543;USD;LSE;PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF;STYC;STYC
1544;USD;LSE;Lyxor MSCI USA ESG Trend Leaders DR UCITS ETF;UESG;UESG
1545;EUR;LSE;PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF;STHE;STHE
1546;USD;LSE;First Trust US Small Cap Core AlphaDEX UCITS ETF;FYX;FYX
1547;GBP;LSE;GAM Precious Metals - Physical Gold;JBGOGA;0AND
1548;USD;LSE;Lyxor MSCI EM Latin America UCITS ETF;LTMU;LTMU
1549;GBP;LSE;HSBC MSCI MEXICO CAPPED UCITS ETF;HMEX;HMEX
1550;GBP;LSE;UBS ETC linked to UBS Bloomberg SPGSCI Constant Maturity Composite GBP Mth Hdg;CMGG;CMGG
1551;EUR;LSE;Lyxor FTSE 100 UCITS ETF;100H;0E85
1552;GBP;LSE;UBS ETF-Factor MSCI EMU Prime Value UCITS ETF;EPVLH;EPVL
1553;USD;LSE;UBS ETC linked to UBS Bloomberg CMCI Components USD ex-Agri ex-Lvstk TR Index;CXAD;CXAD
1554;GBP;LSE;UBS ETF MSCI Switzerland 20/35 UCITS ETF;S2HGBD;UC94
1555;USD;LSE;Lyxor MSCI World Utilities TR UCITS ETF;UTIW;UTIW
1556;USD;LSE;ETFS 1X Daily Short Gold;SBUL;SBUL
1557;USD;LSE;SPDR S&P Oil & Gas Equipment & Services ETF;0L12;0L12
1558;GBP;LSE;L&G Artificial Intelligence UCITS ETF;AIAG;AIAG
1559;EUR;LSE;Tabula European Performance Credit UCITS ETF EUR;TCEP;TCEP
1560;USD;LSE;Lyxor MSCI EM Asia UCITS ETF;LCAS;LCAS
1561;EUR;LSE;Tabula European iTraxx Crossover Credit Short UCITS ETF EUR;TECS;TECS
1562;GBP;LSE;GAM Precious Metals - Physical Silver;JBSIGA;0ANH
1563;USD;LSE;HSBC MSCI EM LATIN AMERICA UCITS ETF;HMLD;HMLD
1564;GBP;LSE;Amundi ETF MSCI UK UCITS ETF;CUK;CUK
1565;USD;LSE;Raiffeisen ETF - Solid Gold;RGLDS;0AO7
1566;GBP;LSE;WisdomTree Europe Equity UCITS ETF;HEDP;HEDP
1567;USD;LSE;Lyxor USD Floating Rate Note UCITS ETF;BUOY;BUOY
1568;EUR;LSE;UBS Irl ETF plc - MSCI EMU Defensive UCITS ETF;UBUP;0Y61
1569;EUR;LSE;UBS Irl ETF plc - S&P 500 UCITS ETF;SP500E;0Y49
1570;USD;LSE;Lyxor Fed Funds US Dollar Cash UCITS ETF;FEDF;FEDF
1571;GBP;LSE;Xtrackers MSCI Pacific ex Japan UCITS ETF;XPXJ;XPXJ
1572;USD;LSE;ETFS Long CNY Short USD USD;LCNY;LCNY
1573;GBP;LSE;UBS ETC linked to the UBS Bloomberg CMCI Components WTI Crude Oil GBP Mth Hdg TR;OILG;OILG
1574;GBP;LSE;Amundi ETF MSCI Europe Healthcare UCITS ETF;CH5;CH5
1575;EUR;LSE;iShares US Telecommunications ETF;0MWX;0MWX
1576;USD;LSE;Invesco Physical Gold ETC;O8PS;O8PS
1577;GBP;LSE;PIMCO Short-Term High Yield Corporate Bond Index Source UCITS ETF;SSHY;SSHY
1578;USD;LSE;AMUNDI MSCI BRAZIL;BRZ;BRZ
1579;GBP;LSE;L&G Clean Water UCITS ETF;GLGG;GLGG
1580;GBP;LSE;Lyxor Green Bond DR UCITS ETF;CLIM;CLIM
1581;USD;LSE;L&G ROBO Global Robotics and Automation UCITS ETF;ROBO;ROBO
1582;USD;LSE;UBS ETF - MSCI EMU hedged to USD UCITS ETF;EUUSAH;UC89
1583;GBP;LSE;Lyxor MSCI EM Latin America UCITS ETF;LTML;LTML
1584;GBP;LSE;Lyxor Core Morningstar UK NT DR UCITS ETF;LCUK;LCUK
1585;GBP;LSE;Xtrackers FTSE Vietnam Swap UCITS ETF;XFVT;XFVT
1586;GBP;LSE;UBS Irl ETF plc - MSCI ACWI Socially Responsible UCITS ETF;AWSRIH;AWSG
1587;EUR;LSE;BNP PARIBAS EASY Equity Quality Europe UCITS ETF;QUED;0HFX
1588;USD;LSE;Xtrackers FTSE China 50 UCITS ETF;XX2D;XX2D
1589;GBP;LSE;SG S&P x5 DAILY LONG;SG88;SG88
1590;EUR;LSE;Xtrackers II Eurozone Government Bond 7-10 UCITS ETF;DBXB;0MUJ
1591;GBP;LSE;Leverage Shares 2x Facebook ETP;2FB;2FB
1592;USD;LSE;VanEck Vectors Egypt Index ETF;0LLL;0LLL
1593;USD;LSE;iShares Expanded Tech-Software Sector ETF;0U5Z;0U5Z
1594;USD;LSE;Xtrackers MSCI India Swap UCITS ETF;XCS5;XCS5
1595;USD;LSE;Leverage Shares 2x NVIDIA ETP;NVD2;NVD2
1596;GBP;LSE;ETFS GBP Daily Hedge Pre Met;PPMT;PPMT
1597;USD;LSE;UBS ETF - Bloomberg Barclays US Liquid Corporates UCITS ETF;CBUS;UC76
1598;USD;LSE;Boost Gold 2x Short Daily ETP;2GOS;2GOS
1599;GBP;LSE;ETFS Long USD Short GBP;GBUS;GBUS
1600;USD;LSE;ETFS Long NOK Short USD;LNOK;LNOK
1601;GBP;LSE;UBS ETF - MSCI USA Socially Responsible UCITS ETF;UC46;UC46
1602;GBP;LSE;UBS ETF-MSCI Canada UCITS ETF;UB23;UB23
1603;GBP;LSE;First Trust Indxx Innovative Transaction & Process UCITS ETF;BLOK;BLOK
1604;GBP;LSE;Vanguard Global Aggregate Bond UCITS ETF;VAGP;VAGP
1605;USD;LSE;WisdomTree AT1 CoCo Bond UCITS ETF;COCB;COCB
1606;USD;LSE;WisdomTree Artificial Intelligence UCITS ETF;WTAI;WTAI
1607;GBP;LSE;UBS Irl ETF plc - Factor MSCI USA Quality UCITS ETF;UC99;UC99
1608;GBP;LSE;Market Access Markit iBoxx EUR Contingent Convertible Lq.Dv.Mkt AT1 Index UCITS;M9AT;M9AT
1609;GBP;LSE;Xtrackers Germany Mittelstand & MidCap UCITS ETF;XDGM;XDGM
1610;GBP;LSE;UBS ETF MSCI Switzerland 20/35 UCITS ETF;S2HGBA;UC93
1611;USD;LSE;Xtrackers S&P 500 2x Inverse Daily Swap UCITS ETF;XT2D;XT2D
1612;USD;LSE;Innovation Shares NextGen Protocol ETF;0YWV;0YWV
1613;GBP;LSE;Xtrackers MSCI Russia Capped Swap UCITS ETF;XMRC;XMRC
1614;GBP;LSE;GAM Precious Metals - Physical Platinum;JBPLGX;0ANS
1615;GBP;LSE;ETFS 5x Short USD Long GBP;PUS5;PUS5
1616;USD;LSE;ETFS 3x Daily Long Silver;SI3L;SI3L
1617;USD;LSE;Boost Emerging Markets 3x Leverage Daily ETP;3EML;3EML
1618;GBP;LSE;First Trust Global Equity Income UCITS ETF;GINC;GINC
1619;USD;LSE;ETFS 2X Daily Long Agriculture;LAGR;LAGR
1620;GBP;LSE;First Trust US Equity Income UCITS ETF;UINC;UINC
1621;USD;LSE;Invesco Preferred ETF;0YLL;0YLL
1622;USD;LSE;Xtrackers II Global Government Bond UCITS ETF;XGSI;XGSI
1623;USD;LSE;Amundi Index MSCI Pacific ex Japan UCITS ETF DR;CP9U;CP9U
1624;EUR;LSE;Xtrackers MSCI EMU UCITS ETF;0HDB;0HDB
1625;GBP;LSE;Xtrackers S&P Global Infrastructure Swap UCITS ETF;XSGI;XSGI
1626;GBP;LSE;Lyxor MSCI World Consumer Staples TR UCITS ETF;STAG;STAG
1627;EUR;LSE;ComStage ETF STOXX Europe 600 Chemicals NR UCITS ETF;C064;0H6U
1628;USD;LSE;Energy Select Sector SPDR Fund;0L4Q;0L4Q
1629;USD;LSE;ETFS 1X Daily Short Wti Crude Oil;SOIL;SOIL
1630;GBP;LSE;HAN-GINS Cloud Technology UCITS ETF;SKYP;SKYP
1631;GBP;LSE;SG WTI X5 Daily Long GBP 2;5WTI;5WTI
1632;USD;LSE;Xtrackers S&P 500 Equal Weight UCITS ETF;XDEW;XDEW
1633;USD;LSE;HSBC MSCI CANADA UCITS ETF;HCANUSD;HCAD
1634;EUR;LSE;ComStage MSCI Italy TRN UCITS ETF;C032;0HCA
1635;EUR;LSE;UBS ETF EURO STOXX 50 UCITS ETF;E50EUAEUR;UB00
1636;EUR;LSE;ETFS Metal Securities Australia Ltd - ETFS Physical Gold;OGB5;OGB5
1637;GBP;LSE;Vanguard USD Treasury Bond UCITS ETF;VUTA;VUTA
1638;GBP;LSE;ETFS GBP Daily Hedged Copper;PCOP;PCOP
1639;GBP;LSE;WisdomTree Europe SmallCap Dividend UCITS ETF;DFE;DFE
1640;GBP;LSE;Van Eck Vectors Emerging Markets High Yield Bond UCITS ETF;HYGB;HYGB
1641;EUR;LSE;ETFS 3x Daily Long EURO STOXX 50;EUL3;OEUL
1642;EUR;LSE;ZKB Gold ETF;ZGLDEU;0VQH
1643;GBP;LSE;Amundi Nasdaq-100 ETF;ANXG;ANXG
1644;EUR;LSE;Deka DB EUROGOV Germany 10+ UCITS ETF;EL4V;0W7R
1645;GBP;LSE;ETFS 3x Short JPY Long GBP;SYP3;SYP3
1646;GBP;LSE;Lyxor USD 10Y Inflation Expectations UCITS ETF;INFG;INFG
1647;EUR;LSE;ComStage CBK 10Y US-Treasury Future TR UCITS ETF;E570;0HDV
1648;GBP;LSE;ETFS 5x Long EUR Short GBP;EUP5;EUP5
1649;EUR;LSE;UBS ETF - Bloomberg Barclays MSCI US Liquid Corporates Sustainable UCITS ETF;CBSUSE;0HD8
1650;GBP;LSE;Lyxor BofAML USD High Yield Bond UCITS ETF;UHYG;UHYG
1651;USD;LSE;UBS ETF MSCI Hong Kong UCITS ETF;HKDU;0HCV
1652;GBP;LSE;UBS Irl ETF plc - Factor MSCI USA Quality UCITS ETF;UQLTH;UQLT
1653;GBP;LSE;Xtrackers S&P 500 UCITS ETF;XDPG;XDPG
1654;GBP;LSE;HSBC FTSE 100 UCITS ETF;HUKX;HUKX
1655;USD;LSE;L&G Gold Mining UCITS ETF;AUCO;AUCO
1656;USD;LSE;KraneShares MSCI China A Shares UCITS ETF;KBA;KBA
1657;GBP;LSE;PIMCO Sterling Short Maturity Source UCITS ETF;QUID;QUID
1658;USD;LSE;ProShares Ultra Financials;0KQK;0KQK
1659;USD;LSE;Lyxor Robotics & AI UCITS ETF;ROAI;ROAI
1660;USD;LSE;ETFS 3x Short JPY Long USD;SJP3;SJP3
1661;EUR;LSE;Deka MSCI Europe UCITS ETF;EL42;0MQ1
1662;GBP;LSE;Lyxor Core Morningstar US DR UCITS ETF;LCUS;LCUS
1663;USD;LSE;ETFS 1X Daily Short Tin;STIM;STIM
1664;USD;LSE;WisdomTree US Quality Dividend Growth UCITS ETF;DGRA;DGRA
1665;GBP;LSE;L&G US Energy Infrastructure MLP UCITS ETF;MLPX;MLPX
1666;USD;LSE;ETFS Ex-Agriculture & Livestock;XFRM;XFRM
1667;EUR;LSE;Xtrackers II Eurozone Government Bond 3-5 UCITS ETF;DBXQ;0MUE
1668;GBP;LSE;L&G Longer Dated All Commodities ex-Agriculture and Livestock UCITS ETF;XAGG;XAGG
1669;GBP;LSE;HSBC MSCI JAPAN UCITS ETF;HMJP;HMJP
1670;USD;LSE;UBS Irl ETF plc - MSCI USA UCITS ETF;USAUK;0Y43
1671;USD;LSE;ETFS 3x Daily Short WTI Crude Oil;3CRS;3CRS
1672;GBP;LSE;Xtrackers Euro Stoxx 50 UCITS ETF;XESC;XESC
1673;USD;LSE;SG GOLD X3 DAILY SHORT/new;SG47;SG47
1674;GBP;LSE;Xtrackers Nikkei 225 UCITS ETF;XDJP;XDJP
1675;GBP;LSE;ETFS Agriculture;AGAP;AGAP
1676;GBP;LSE;Lyxor Core iBoxx USD Treasuries 5-7Y DR UCITS ETF;U57G;U57G
1677;EUR;LSE;UBS ETF - MSCI Switzerland 20/35 hedged to EUR UCITS ETF;S2EUAH;0HBV
