Market:;XETR
Date Last Update:;18.04.2019
Market Segment Status;Instrument Status;instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;EMDI Address A - Netted;EMDI Port A - Netted;EMDI Address B - Netted;EMDI Port B - Netted;EMDI Market Depth - Netted;EMDI Market Depth Time Interval - Netted;EMDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;BEST eligible;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issuer Mnemonic;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price
active;active;IMMOFINANZ AG INH.;AT0000A21KS2;76095;3294473;000A2JN9W;IMO1;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;RAIFFEISEN CENTROBANK AG#;;4;700;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;Y;15000.00000000;N;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;OESTERREICH. POST AG;AT0000APOST4;52087;2504158;000A0JML5;O3P;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;RAIFFEISEN CENTROBANK AG#;;2.5;600;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;1;1;C;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;Y;300000.00000000;N;57;Y;ESMA_LB3;;;;;;;;;;;;;;;;
active;active;KTM INDUSTRIES AG;AT0000KTMI02;76002;3218652;000A2JKHY;KTMI;XETR;Y;Continuous;AST0;OESTERREICH;SEYFR#;ODDO SEYDLER BANK AG#;;5;200;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;60000.00000000;N;57;Y;ESMA_LB1;;;;;;;;;;;;;;;;
active;active;AGRANA BET.AG INH.;AT000AGRANA3;76192;3353273;000A2NB37;AGB2;XETR;Y;Continuous;AST0;OESTERREICH;CENWI#;RAIFFEISEN CENTROBANK AG#;;4;800;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;003;;BOCCP;XWBO;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.1;59001;224.0.162.1;59001;224.0.160.0;59000;224.0.162.0;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;7500;224.0.160.129;59001;224.0.162.129;59001;224.0.160.128;59000;224.0.162.128;59000;;;N;100000.00000000;N;59;Y;ESMA_LB3;;;;;;;;;;;;;;;;
active;active;ANHEUSER-BUSCH INBEV;BE0974293251;52124;2504195;000A2ASUV;1NBA;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;OPXAM#;OPTIVER V.O.F.#;;2.5;300;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XBRU;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;INMAM;IMC TRADING B.V.;Y;650000.00000000;N;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT BUL.SOFIX UCITS ETF;BG9000011163;74918;2914339;000A2ARPV;BGX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;98100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;0.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT CROAT.CROBEX UCITS;BGCROEX03189;75829;3121709;000A2JB7C;ECDC;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;58200;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT CZECH PX UCITS ETF;BGCZPX003174;75636;3058941;000A2JAG6;CZX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;52600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT GREECE ASE UC.ETF;BGGRASE06174;75637;3058942;000A2JAG9;GRX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;59000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT HUNG. BUX UCITS ETF;BGHUBUX01189;75830;3121710;000A2JB7B;HUBE;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;55500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT MAC.MBI10 UCITS ETF;BGMACMB06181;75831;3121711;000A2JB7E;MKK1;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;44300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT POLAND WIG20 U.ETF;BGPLWIG04173;75638;3058943;000A2JAHA;PLX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;56800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT ROMANIA BET-BK U.E.;BGROBET05176;75639;3058944;000A2JAHB;ROX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;6;52600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT SLOVAK.SAX UCITS;BGSKSAX04187;75832;3121712;000A2JB7H;SK9A;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;55600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT SLOV.SBI TOP UCITS;BGSLOBI02187;75833;3121713;000A2JB7F;SLQX;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;56200;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;EXPAT SERB.BELEX15 UCITS;BGSRBBE05183;75834;3121714;000A2JB7D;ESNB;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;LSTDU#;LANG & SCHWARZ TRADECENTER AG & CO. KG#;;10;58900;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;046;DEL;BUBON;XBUL;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;7500;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;1000000.00000000;N;59;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;BARRICK GOLD CORP.;CA0679011084;52125;2504196;000870450;ABR;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;2.5;1700;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XTSE;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;7500;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;XTXLO#CITDB;XTX Markets Limited#Citadel Securities GCS (Ireland) Limited;N;0.00000000;N;55;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;DREAM GL.REAL EST.I.TR.U.;CA26154A1066;57069;2509632;000A1131Y;DRG;XETR;Y;Continuous;NAM0;NORDAMERIKA;BALFR#DBKFR#;BAADER BANK AG#DEUTSCHE BANK AG#;;4;1600;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;035;;BUBON;XTSE;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;7500;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;N;55;N;ESMA_LB5;;;;;;;;;;;;;;;;
active;active;FIRST MAJESTIC SILVER;CA32076V1031;52126;2504197;000A0LHKJ;FMV;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;0.32;;2000;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XTSE;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;7500;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;XTXLO;XTX Markets Limited;N;100000.00000000;N;55;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;pending deletion;GOLDCORP INC.;CA3809564097;52127;2504198;000890493;;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;2.5;2000;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XTSE;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;7500;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;N;55;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;KINROSS GOLD CORP.;CA4969024047;52128;2504199;000A0DM94;KIN2;XETR;Y;Continuous;NAM0;NORDAMERIKA;MWBMU#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#;;10;2000;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XTSE;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;7500;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;100000.00000000;N;55;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;WHEATON PREC. METALS;CA9628791027;52129;2504200;000A2DRBP;SII;XETR;Y;Continuous;NAM0;NORDAMERIKA;MWBMU#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#;;4;800;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XTSE;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;7500;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;N;55;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;YAMANA GOLD INC.;CA98462Y1007;52130;2504201;000357818;RNY;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;10;2000;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XTSE;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;500;7500;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;N;55;N;ESMA_LB6;;;;;;;;;;;;;;;;
active;active;HIGHL.EVENT A.ENT.INH.SF9;CH0003583256;52133;2504204;000896040;L60;XETR;Y;Continuous;SWI0;SCHWEIZ LIECHTENSTEIN;SEYFR#;ODDO SEYDLER BANK AG#;;5;600;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XSWX;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;15000.00000000;N;57;Y;ESMA_LB1;;;;;;;;;;;;;;;;
active;active;HIGHLIGHT CMNCTS INH.SF 1;CH0006539198;52135;2504206;000920299;HLG;XETR;Y;Continuous;SWI0;SCHWEIZ LIECHTENSTEIN;SEYFR#;ODDO SEYDLER BANK AG#;0.4;;2000;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;045;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;15000.00000000;N;57;Y;ESMA_LB1;;;;;;;;;;;;;;;;
active;active;SWISSCOM AG NAM.    SF 1;CH0008742519;52136;2504207;000916234;SWJ;XETR;Y;Continuous;SWI0;SCHWEIZ LIECHTENSTEIN;;;;2.5;50;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XVTX;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;400000.00000000;N;57;Y;ESMA_LB5;;;;;;;;;;;;;;;;
active;active;LINDT SPRUENGLI PS  SF 10;CH0010570767;52140;2504211;000870503;LSPP;XETR;Y;Continuous;SWI0;SCHWEIZ LIECHTENSTEIN;;;;2.5;10;OTHER;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XSWX;XETB;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.22;59000;224.0.163.22;59000;10;500;7500;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;;;N;300000.00000000;N;57;Y;ESMA_LB4;;;;;;;;;;;;;;;;
